text,place,uri,collector,area,lat,lon
Γονιού πιτιμιά ευλογιά,Αμοργός,http://hdl.handle.net/20.500.11853/162304,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Το 'χε στα εικοσιτέσσερα,Αμοργός,http://hdl.handle.net/20.500.11853/161992,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ζητά να βγάλ' από την μύγαν αξούγγι,Αμοργός,http://hdl.handle.net/20.500.11853/283272,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ψωμίν δεν είχεν ο φτωχός και τυρίν εγόραζεν,Αμοργός,http://hdl.handle.net/20.500.11853/177973,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Κουβάρι με πολλές άκριες,Αμοργός,http://hdl.handle.net/20.500.11853/271197,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Εγίνην η μούρη του όλον κριάς,Αμοργός,http://hdl.handle.net/20.500.11853/281062,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ο πεινασμένος καραβέλια νειρεύγεται,Αμοργός,http://hdl.handle.net/20.500.11853/251931,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Μετάθες το προσκεφάλι σου,Αμοργός,http://hdl.handle.net/20.500.11853/251280,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Εμπλέξασιν σαν της λωλής τα μαλλιά,Αμοργός,http://hdl.handle.net/20.500.11853/201210,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Δεν ειξέρει να δέση τα βρακιά του,Αμοργός,http://hdl.handle.net/20.500.11853/288673,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Άλλ' εκάμαν κι' άλλα εφάαν,Αμοργός,http://hdl.handle.net/20.500.11853/143378,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Καθώς έχει καθένας ξοδιάζει,Αμοργός,http://hdl.handle.net/20.500.11853/288606,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Να πούμεν και του στραβού το δίκιο,Αμοργός,http://hdl.handle.net/20.500.11853/162109,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Του δαιμόνου (ή του γαδάρου) το παναΰρι,Αμοργός,http://hdl.handle.net/20.500.11853/251562,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Κάνε μοναχή σου την δουλειά σου και κοιμήσου ξέννοιαστη,Αμοργός,http://hdl.handle.net/20.500.11853/282620,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Του Ρωμιού την πρώτη γνώση να την έχη το σκυλί μου και την άλλην το παιδί μου,Αμοργός,http://hdl.handle.net/20.500.11853/251425,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Καρός του ποιήσαι τω Κυρίω,Αμοργός,http://hdl.handle.net/20.500.11853/266734,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Που θαρρευτή στον καυκόν της, χωρίς άντραν πομένει",Αμοργός,http://hdl.handle.net/20.500.11853/177888,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Με το δικό μου ηύρα τον εμπελά μου,Αμοργός,http://hdl.handle.net/20.500.11853/177432,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Μαζί να κουβεντιάζωμεν και χώρια να μιλούμεν,Αμοργός,http://hdl.handle.net/20.500.11853/290097,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Όγοιος δέρνει τον λωλόν, μόν' το γρόντον του πονεί",Αμοργός,http://hdl.handle.net/20.500.11853/284888,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Τώρα πιόν που γέρασε, άμε καλοερέψου",Αμοργός,http://hdl.handle.net/20.500.11853/162690,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Λύπη που την κλεί η πόρτα σου απέξω,Αμοργός,http://hdl.handle.net/20.500.11853/277185,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Πουλίν και λουβίν,Αμοργός,http://hdl.handle.net/20.500.11853/251060,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ανδρίζεσθε και κραταιούσθε,Αμοργός,http://hdl.handle.net/20.500.11853/143982,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Κι' έχω δόντια για το μέλι;,Αμοργός,http://hdl.handle.net/20.500.11853/162300,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Μπελά δεν είχες και μπελάν ήβαλες στην κεφαλήν σου,Αμοργός,http://hdl.handle.net/20.500.11853/283323,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Σαν δεν βαρυέσαι, λέε",Αμοργός,http://hdl.handle.net/20.500.11853/143519,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Στ' αντρός τ' ανεσκουμπώματα καυκάται η γυναίκα,Αμοργός,http://hdl.handle.net/20.500.11853/144097,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Η καλή γυναίκα θρέφει τον άντρα της, κ΄ η κακή τον τρώει σαν σάρακας",Αμοργός,http://hdl.handle.net/20.500.11853/162740,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Εις αιώνα τον άπαντα,Αμοργός,http://hdl.handle.net/20.500.11853/144193,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Αδερφός αδερφού δεν θέλει καλό,Αμοργός,http://hdl.handle.net/20.500.11853/144026,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ήκλεψεν έναν και δώνει δυο,Αμοργός,http://hdl.handle.net/20.500.11853/201161,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Καθένας με την πήχην του μετρά και το παννίν του,Αμοργός,http://hdl.handle.net/20.500.11853/281131,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Το 'δεσεν εις το μαντήλι,Αμοργός,http://hdl.handle.net/20.500.11853/162298,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Όπου κάτης, Μάρκος είναι, κι όπου κάττα, Μαργαρίτα",Αμοργός,http://hdl.handle.net/20.500.11853/162192,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Αυτή δα 'τον εδά που βρόντηξε,Αμοργός,http://hdl.handle.net/20.500.11853/143734,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Οι! Κλάματα και πράματα,Αμοργός,http://hdl.handle.net/20.500.11853/200707,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Εμπρός καρδιά καί πίσω πόδια,Αμοργός,http://hdl.handle.net/20.500.11853/162463,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Ξέρ' ο Θεός, που τρώει είντα είς",Αμοργός,http://hdl.handle.net/20.500.11853/177388,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Θέλε νάχη ο γείτονάς σου, μα και συ να μην είσαι άδειος",Αμοργός,http://hdl.handle.net/20.500.11853/177851,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Σαν το μπόϊ σου άνθρωπο βρίσκεις, μα σαν την γνώμην σου ού",Αμοργός,http://hdl.handle.net/20.500.11853/162749,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Αν δεν μιλήσ' από μπρος, θα μιλήσ' από πίσω",Αμοργός,http://hdl.handle.net/20.500.11853/290109,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Ξενοδουλεμένο, ξενοφαωμένο",Αμοργός,http://hdl.handle.net/20.500.11853/287431,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Αν πεθάνωμεν εφέτι, δεν φοβούμεστεν του χρόνου",Αμοργός,http://hdl.handle.net/20.500.11853/252010,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Όπου κι αν πας, τετρακόσια δράμια ΄ν΄ η οκά",Αμοργός,http://hdl.handle.net/20.500.11853/290064,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Άσκημος σαν την κακήν του μέρα,Αμοργός,http://hdl.handle.net/20.500.11853/143687,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Οπού πονεί, πάει στο γιατρό",Αμοργός,http://hdl.handle.net/20.500.11853/162455,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Το νοικοκυριό νικά το καζάντι,Αμοργός,http://hdl.handle.net/20.500.11853/285593,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Όλ' η έννοια μου τ' αντρός μ' ο θάνατος,Αμοργός,http://hdl.handle.net/20.500.11853/177539,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Περηφάνεια δίχως έχει τύφλαν να 'χη που την έχει,Αμοργός,http://hdl.handle.net/20.500.11853/251414,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Τα γέλια με τα κλάματα και η χαρά με πίκρα μονομερίς εσπάρτησαν, μαζίν εγεννηθήκαν",Αμοργός,http://hdl.handle.net/20.500.11853/177632,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Πέντε Βλάχοι, μιά κουβέντα",Αμοργός,http://hdl.handle.net/20.500.11853/143849,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Ήμαρτόν σοι, Κύριε!",Αμοργός,http://hdl.handle.net/20.500.11853/143571,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Η αλήθεια 'ναι μια,Αμοργός,http://hdl.handle.net/20.500.11853/143430,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Πιάσ' τον εγδυμνόν, πάρε του τα ρούχα του",Αμοργός,http://hdl.handle.net/20.500.11853/211088,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Λύπην που δεν κλεί' η πόρτα σου, μην τη μετράς για λύπη",Αμοργός,http://hdl.handle.net/20.500.11853/277194,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Το κόψε παπούτσι,Αμοργός,http://hdl.handle.net/20.500.11853/200753,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Κι' ετσά κακά, κι' αλληώς ψυχρά",Αμοργός,http://hdl.handle.net/20.500.11853/268133,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Παλιός φραμός δεν καιεται,Αμοργός,http://hdl.handle.net/20.500.11853/251495,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Του δαρμένου κάτη φτάνει να δείξης την βέργα,Αμοργός,http://hdl.handle.net/20.500.11853/177755,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Πρωτοκλαστής, πρωτακουστής",Αμοργός,http://hdl.handle.net/20.500.11853/251050,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Την μίξα σου νεύρο,Αμοργός,http://hdl.handle.net/20.500.11853/284876,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Άλειμμα θέλουν τα φαλάγγια,Αμοργός,http://hdl.handle.net/20.500.11853/143969,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ο γιατρός είν' ο Θεός,Αμοργός,http://hdl.handle.net/20.500.11853/161793,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Το κακό εμπαίνει με το σακκί και βγαίνει με το βελόνι,Αμοργός,http://hdl.handle.net/20.500.11853/269027,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Μιά μιά πίνει κανείς καί μεθυά,Αμοργός,http://hdl.handle.net/20.500.11853/162429,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Εγώ μιλώ και σύ κατάλαβε,Αμοργός,http://hdl.handle.net/20.500.11853/270682,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Και που σε πάσιν, ξένε μου, στον Άϊν Αθανάση",Αμοργός,http://hdl.handle.net/20.500.11853/211325,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Όποιος πάει στο λουτρό, 'δρώνει",Αμοργός,http://hdl.handle.net/20.500.11853/201193,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Δέκα Σαββατοκύριακα ρούχον δεν κατελυέται και μιάν Δευτέρα το ταχύ εκόπην η τιμή του,Αμοργός,http://hdl.handle.net/20.500.11853/291103,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Σε πολλούς σακκί μη λύσης, κι' αν το λύσης μην το δέσης",Αμοργός,http://hdl.handle.net/20.500.11853/251417,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Πιε νερό, να πιάσης θρόμπο",Αμοργός,http://hdl.handle.net/20.500.11853/285576,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Παράν, κι΄άγιος ο Θεός",Αμοργός,http://hdl.handle.net/20.500.11853/251360,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Κόρη πολυγυρεμένη βγαίνει κακοπαντρεμένη,Αμοργός,http://hdl.handle.net/20.500.11853/271209,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Τα λιλιά του γέρου θέλεις και τον γέρο δεν τον θέλεις;,Αμοργός,http://hdl.handle.net/20.500.11853/162230,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Πιότερ αρνιά παν στο μακελλιό, παρά προβατίνες",Αμοργός,http://hdl.handle.net/20.500.11853/144567,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Μνησθητί μου, Κύριε!",Αμοργός,http://hdl.handle.net/20.500.11853/273049,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Κατά μάννα, κατά κύρη, κατά υιόν και θυατέρα",Αμοργός,http://hdl.handle.net/20.500.11853/211394,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Αν ήσαι σφυρί, χτύπα κι' άν ήσ' αμόνι, δέχου",Αμοργός,http://hdl.handle.net/20.500.11853/143511,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Τα μισά της μιας χιλιάδας είναι πεντακόσια,Αμοργός,http://hdl.handle.net/20.500.11853/251947,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Οι ημέρες είν΄απάνω πανωτό σαν τυριά,Αμοργός,http://hdl.handle.net/20.500.11853/177740,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Οκτώβρην κι΄ αν δεν ήσπειρες, οκτώ σωρούς δεν ήκαμες",Αμοργός,http://hdl.handle.net/20.500.11853/288638,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ένα κασιδιαρισμένον πρόβατον χαλά όλον τό μαντρί,Αμοργός,http://hdl.handle.net/20.500.11853/178030,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ζη Κύριος και ζη η ψυχή σου,Αμοργός,http://hdl.handle.net/20.500.11853/273063,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Τα γραφόμενα δεν ξεγράφουνται,Αμοργός,http://hdl.handle.net/20.500.11853/162150,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Κι έτσι κι έτσι κόκκινα, κι έτσι κατακόκκινα",Αμοργός,http://hdl.handle.net/20.500.11853/200843,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Αν είχεν η γουρούνα μας γένεια, θα την έλεα παππού",Αμοργός,http://hdl.handle.net/20.500.11853/178040,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Εκόλλησε σαν το μάντακα στ' αυτί,Αμοργός,http://hdl.handle.net/20.500.11853/201244,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Γλυκό σάλιο δεν ήπιε ποτέ του,Αμοργός,http://hdl.handle.net/20.500.11853/251786,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Μη μπιστευτής το φίλο σου και πης το μυστικό σου, φίλος του φίλου θα το πη και βρης τον εμπελά σου",Αμοργός,http://hdl.handle.net/20.500.11853/283294,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ζωή του σκύλου ... πίθου,Αμοργός,http://hdl.handle.net/20.500.11853/161650,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Μοναχός τα λές, μοναχός τ' ακούς",Αμοργός,http://hdl.handle.net/20.500.11853/143408,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Το ποδάρι εις το στρώμα, και το χέρι στο μαντήλι",Αμοργός,http://hdl.handle.net/20.500.11853/251681,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Τα μεταξωτά φουστάνια σβύννουσιν τα μαεριά μας,Αμοργός,http://hdl.handle.net/20.500.11853/281132,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Είναι το μανίκιν της γούννας μου,Αμοργός,http://hdl.handle.net/20.500.11853/162160,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ηύρεν τον χουζουράν του,Αμοργός,http://hdl.handle.net/20.500.11853/143558,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Η τάβλα νάχη τίποτι κι' ας λείπη κ' η μαντήλα,Αμοργός,http://hdl.handle.net/20.500.11853/177667,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Του βουδιού που κουτουλά κέρατα δεν δών' ο Θιός,Αμοργός,http://hdl.handle.net/20.500.11853/177754,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Άντρα θέλω κι' ας είν' και ξύλενος,Αμοργός,http://hdl.handle.net/20.500.11853/143738,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Ήσμιξεν ο Θιός καλήν ώρα, μαζουράνα με τη βιόλα",Αμοργός,http://hdl.handle.net/20.500.11853/251383,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Σαν την κάτω πέτραν του μύλου πάει,Αμοργός,http://hdl.handle.net/20.500.11853/283260,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Είκοσι χρόνια, δίχως τις νύχτες",Αμοργός,http://hdl.handle.net/20.500.11853/287435,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Σαν βασιλεύγ' άντρας μου, κάθομαικοντά του βασίλισσα, σαν βασιλεύγ' ο γιούκας μου, κάθομαι σε μιάν άκρια",Αμοργός,http://hdl.handle.net/20.500.11853/144173,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ήχυσεν του Πέτρου τα δάκρυα,Αμοργός,http://hdl.handle.net/20.500.11853/162133,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Ό,τι δόξη τω προεστώτι",Αμοργός,http://hdl.handle.net/20.500.11853/251566,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Τα σύρν' η τρίχα του κορμιού γυναικός, καράβι δεν τα σύρνει",Αμοργός,http://hdl.handle.net/20.500.11853/177493,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Μην κάμης μπού, να μη σου κάμουν ού!",Αμοργός,http://hdl.handle.net/20.500.11853/269469,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Η νύφη της πεττεριάς μοιάζει,Αμοργός,http://hdl.handle.net/20.500.11853/287447,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Πάει η μέρα βροσερή κ' η νύχτα χιονισμένη,Αμοργός,http://hdl.handle.net/20.500.11853/162165,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Αγέρας που δεν σε πειράζει, άφες τον κι ας φυσά",Αμοργός,http://hdl.handle.net/20.500.11853/251987,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Δεν θελ' αμπάληρα στην πόρτα μου,Αμοργός,http://hdl.handle.net/20.500.11853/251357,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Λία παιδιά 'χεν η γρια κι' εγέννησεν κι' ο γέρος,Αμοργός,http://hdl.handle.net/20.500.11853/252053,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Κάθε χωριόν κι αφεντιά, κάθ' αφεντιά κι αφεντικό",Αμοργός,http://hdl.handle.net/20.500.11853/144156,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Άσκημον όνειρον είδες,Αμοργός,http://hdl.handle.net/20.500.11853/201076,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ήμακεν κι η Νιάδα σιτάρι!,Αμοργός,http://hdl.handle.net/20.500.11853/269501,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Από σιανόν ποταμόν να φοβάσαι,Αμοργός,http://hdl.handle.net/20.500.11853/251644,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Θέλω την να' ναι κι όμορφη, θέλω την νάχη κιόλα",Αμοργός,http://hdl.handle.net/20.500.11853/177669,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Είναι τοις δεομένοις,Αμοργός,http://hdl.handle.net/20.500.11853/161860,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Άλλο ν' ακούς κι άλλο να βλέπης,Αμοργός,http://hdl.handle.net/20.500.11853/144017,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Στον κούτουκαν έχει τα μάτια,Αμοργός,http://hdl.handle.net/20.500.11853/279158,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Αν δεν μιλήσ' από πάνω, θα μιλήσ' από κάτω",Αμοργός,http://hdl.handle.net/20.500.11853/290132,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Καμός οπού 'ναι κι' ο λωλός,Αμοργός,http://hdl.handle.net/20.500.11853/277138,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ο Παυλάκης φέρνει Παυλάκη,Αμοργός,http://hdl.handle.net/20.500.11853/251551,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Σαν τον κάβουρα πα' η δουλειά μας!,Αμοργός,http://hdl.handle.net/20.500.11853/162068,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Το κερίν καίεται από τις δυο μεριές,Αμοργός,http://hdl.handle.net/20.500.11853/211123,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Ο Μιχάλη Μιχαλιός, πότ' ετσά και πότ' αλληώς",Αμοργός,http://hdl.handle.net/20.500.11853/251765,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Που 'ν' το μέγα το κρομμύδι, που 'ν' το φοβερό το σκόρδο",Αμοργός,http://hdl.handle.net/20.500.11853/273097,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Κατά γυιόν και συ, κερά μου",Αμοργός,http://hdl.handle.net/20.500.11853/201109,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ως σε θέκαν στο κόσκινο,Αμοργός,http://hdl.handle.net/20.500.11853/271224,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ξέρ΄ ο κάτης πίνος κριάς ήφαε,Αμοργός,http://hdl.handle.net/20.500.11853/290074,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Ψωμίν τρώμεν κι' εμείς, δεν τρώμεν άχερα",Αμοργός,http://hdl.handle.net/20.500.11853/144242,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Αλεύριν κομμένο, ψωμί μουχλιασμένο μήλο σαπησμένο",Αμοργός,http://hdl.handle.net/20.500.11853/143454,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Η αντιλαβού ναν καλά,Αμοργός,http://hdl.handle.net/20.500.11853/143900,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Τον πάει πέντε πέντε,Αμοργός,http://hdl.handle.net/20.500.11853/251180,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Είναι του θελημού του,Αμοργός,http://hdl.handle.net/20.500.11853/161881,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ποιός επήεν και τα 'δε;,Αμοργός,http://hdl.handle.net/20.500.11853/143520,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Που δεν γελάση το ταχύ, μηδέ το μεσημέρι",Αμοργός,http://hdl.handle.net/20.500.11853/177893,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Επήα να πιάσω κι επιάσαν με,Αμοργός,http://hdl.handle.net/20.500.11853/200985,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Ο καιρός δεν σε καρτερά,Αμοργός,http://hdl.handle.net/20.500.11853/266750,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
"Αν δεν κόψης την μανίκα, δεν εμπαλώνεις το κορμί",Αμοργός,http://hdl.handle.net/20.500.11853/283320,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Βάφτισμα να του δώκουν για να μιλή,Αμοργός,http://hdl.handle.net/20.500.11853/144083,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
Τα περιττά δεν βλάφτου,Αμοργός,http://hdl.handle.net/20.500.11853/251003,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565
