text,place,uri,collector,area,lat,lon
"Άγια Δευτέρα βοήθα μου και Τρίτη και Τετράδη και Πέφτη και Παρασκευή, Σαββάτο μη σε γνέσω. Και την Κυριακή ασκώθη και τη ρόκ' αναμπρακώθη. Κι΄ έκατσ΄ οξού από την πόρτα και τη γειτονιάν ερώτα: Του Σαββάτου τ' απογιόρτια γνέθουνε, γειτόνοιμ ' ρόκα; Πάει μια γειτόνισσα της με τη ρόκα γνέθοντας της. Κακώς ψυχρώς γειτόνισσα μου (που) μούφερες την αρρωστιά μου. Πάει κι άλλη γειτόνισσα της με τη μπότσα στην ποδιά της. Κάλως την τη γειτόνισσα μου (που) μούφερες την ξαρρωστιά μου. Μην το βάλης στο γυαλί γιατί η δίψα μου είν' πολλή μόνε βάλτ' το στο λαϊνι κι όσο πιώ και τ' αλλο ας μέινη",Επτάνησος,http://hdl.handle.net/20.500.11853/291266,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Η πόρτ' ανοίγει μέσαθε και μέσαθε σφαλίζει,Επτάνησος,http://hdl.handle.net/20.500.11853/254679,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ναν κ' εδώ και νάν κ' εκεί, αδύνατο είναι να γένη",Επτάνησος,http://hdl.handle.net/20.500.11853/174658,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τη σαρακοστή του δεν τηνε χαλάει, πάρ' αν ξεπέση ανθρώπινο κριά να φάη",Επτάνησος,http://hdl.handle.net/20.500.11853/254921,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Όπως θε μπορείς να ζήσης, μα όπως θέλεις δε μπορ' να πεθάνης",Επτάνησος,http://hdl.handle.net/20.500.11853/254657,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Γι' αγάπη του βασιλικού ποτίζεται κι' η γάστρα,Επτάνησος,http://hdl.handle.net/20.500.11853/148459,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Αγέρ' α' θέλης, αγερίσου",Επτάνησος,http://hdl.handle.net/20.500.11853/145712,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ηύρηκε ο κουτζός κατήφορο,Επτάνησος,http://hdl.handle.net/20.500.11853/201550,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Ο κακός ο λόγος δεν αλησμονείεται,Επτάνησος,http://hdl.handle.net/20.500.11853/207818,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ο αχάριστος δεν έχει σχόρεσι,Επτάνησος,http://hdl.handle.net/20.500.11853/146344,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ο ίδιος κι' ο απαράλλαχτος,Επτάνησος,http://hdl.handle.net/20.500.11853/174962,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Α δεν εσυνεβαίνανε, δεν τσ' έβγαναν τση παροιμίες",Επτάνησος,http://hdl.handle.net/20.500.11853/255405,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τίμια και μπροστά τονε δουλεύει, μα για ναν τον αγαπάη ο δούλος τον αφέντη, είν' πράμμ' αδύνατο!",Επτάνησος,http://hdl.handle.net/20.500.11853/145446,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Αυγά και κλόσσες νά 'χουμε, κι' απέ πουλιά όσα θέλεις",Επτάνησος,http://hdl.handle.net/20.500.11853/175214,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Να ΄χες μάτια να ΄βλεπες κι΄ αυτιά να ακουρμενόσουσα,Επτάνησος,http://hdl.handle.net/20.500.11853/280222,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Αγάπαε τση γυναίκα σου, μ' αν τση το πης, εχάθηκες",Επτάνησος,http://hdl.handle.net/20.500.11853/207148,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ο ξετιμωτής, είν΄ ο πρώτος ο κριτής",Επτάνησος,http://hdl.handle.net/20.500.11853/289836,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Να 'χω μόν, κι ας ην και γόμπος",Επτάνησος,http://hdl.handle.net/20.500.11853/174750,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Τι θα πή κακόστομος σα (που) λέει την πάσα αλήθεια !,Επτάνησος,http://hdl.handle.net/20.500.11853/145444,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Άλλο είν' να μ' αγαπάς, κι' άλλο είν' η σακκούλαις μας",Επτάνησος,http://hdl.handle.net/20.500.11853/145642,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Θέλουν οι ανθρώποι και σκοτίζονται,Επτάνησος,http://hdl.handle.net/20.500.11853/174294,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τα χόρτα π' αγκελώνουνε τ' αγκάθια που κεντούνε, για πελελούς τους κράζουνε όσους και αν τα βαστούνε",Επτάνησος,http://hdl.handle.net/20.500.11853/148372,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Άλλα λένε κι' άλλα κάνουν, κι άλλα με το νού τους βάνουν",Επτάνησος,http://hdl.handle.net/20.500.11853/145609,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Θαν τη γδύσης για ναν τη γνωρίσης την αλήθεια,Επτάνησος,http://hdl.handle.net/20.500.11853/145694,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Τα διαβολοδώκαμε και τα πήρε ο διάολος,Επτάνησος,http://hdl.handle.net/20.500.11853/207275,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Αν' ει την αφίσης και σου μπη καβάλα η γυναίκα οξ' α γκραιμιστής μ' ούλο με δαύτην, απ' το σβέρκο σου, δε θα μπορέσης ναν τη βγάλλης",Επτάνησος,http://hdl.handle.net/20.500.11853/207496,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ναν κουτή η γυναίκα δεν αζξίζει, μα που ναν την λέν' και σουρ δετόρο, πάλαι δεν τση μοιάζει",Επτάνησος,http://hdl.handle.net/20.500.11853/207675,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Κατα τον κυνηγό είν' και το λαγωνικό,Επτάνησος,http://hdl.handle.net/20.500.11853/274257,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Τ' άσπρα μιλούν, τ' άσπρα γελούν και τ' άσπρα ξανανοιώνουν",Επτάνησος,http://hdl.handle.net/20.500.11853/174007,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ποτέ καλό οι πολέμοι δεν εφέρανε,Επτάνησος,http://hdl.handle.net/20.500.11853/254677,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Θε μου και κάμε με ζουρλόν, να με φοβάται ο κόσμος",Επτάνησος,http://hdl.handle.net/20.500.11853/284506,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Το ξεσκέπαστο τζουκάλι αδειανό πάντα το βρίσκεις,Επτάνησος,http://hdl.handle.net/20.500.11853/288733,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Άδικος ο νόμος, άδκικη και η κρίσι",Επτάνησος,http://hdl.handle.net/20.500.11853/286551,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Α θα ρωτήσης ρώτησε μα να βρεις (μα ρώτα) τον που ξέρει,Επτάνησος,http://hdl.handle.net/20.500.11853/254951,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ο άπιστος κανενού δε δίνει πίστι,Επτάνησος,http://hdl.handle.net/20.500.11853/146305,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Άφησε να σε δείτουνε κι έπειτα βάλσου κλάψε,Επτάνησος,http://hdl.handle.net/20.500.11853/201708,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Άχερα τα λεν μα που κ' εκείνα χρειάζονται,Επτάνησος,http://hdl.handle.net/20.500.11853/146701,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Νερομένο το κρασί! Κάλλιο νερό μονάτο,Επτάνησος,http://hdl.handle.net/20.500.11853/274032,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Αν τόνε θέλομε κ' οι δυο κάθε κριτής, καλός είναι",Επτάνησος,http://hdl.handle.net/20.500.11853/274016,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ο άνδρας μου επαντεύτη, κ' εγώ εκουρεύτικα",Επτάνησος,http://hdl.handle.net/20.500.11853/146293,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Αμάσητος δεν καταπίνονται,Επτάνησος,http://hdl.handle.net/20.500.11853/145732,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Το είπα σου είπα, ο λόγος σου λόγος",Επτάνησος,http://hdl.handle.net/20.500.11853/201687,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Α' δε γκρεμιστής μ' ούλο με δ' αύτον, δεν τονε ξεφορτώνεσαι τον που σου μπη στο σβέρκο",Επτάνησος,http://hdl.handle.net/20.500.11853/174534,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Όπως λάχη έτσι έρχονται, κι' όσοι βρεθούν αρπάζουνε",Επτάνησος,http://hdl.handle.net/20.500.11853/275904,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Πως γυναίκα δε μου μοιάζουν τα παιδιά μας; είν' που σαν καλη ώρα τώρα, κάπου αλλού είχες άνδρα μου, το νού σου",Επτάνησος,http://hdl.handle.net/20.500.11853/146782,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Πόση είν' η βράκα μου τα ξέρει,Επτάνησος,http://hdl.handle.net/20.500.11853/289865,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Λόγια είναι, μα σφάζουνε",Επτάνησος,http://hdl.handle.net/20.500.11853/207567,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ξήλωνε, μα ράφτε κηολα",Επτάνησος,http://hdl.handle.net/20.500.11853/289800,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Θα πάη κι αυτό με τ' άπλητα!,Επτάνησος,http://hdl.handle.net/20.500.11853/207454,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Οσου εγεννήθω μελαψός, μελαχρινός πεθαίνη",Επτάνησος,http://hdl.handle.net/20.500.11853/175147,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Η γριά το μισοχείμωνο ξυλάγγουρο επεθύμησε,Επτάνησος,http://hdl.handle.net/20.500.11853/163462,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Αν ην καλός τι έκαμε, κι αν ην κακός ποιόν έβλαψε;",Επτάνησος,http://hdl.handle.net/20.500.11853/207615,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τί ναν το κάμης το βρακί, με διχές βρακοζώνη!",Επτάνησος,http://hdl.handle.net/20.500.11853/145103,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ο πτωχός με τ' όνειρό του χαίρεται το ριζικό του,Επτάνησος,http://hdl.handle.net/20.500.11853/201644,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Θές ψωμί, θέλεις αλέβρι θές σκαφίδι, θέλεις φούρνο θές και ξύλα ναν του κάψης",Επτάνησος,http://hdl.handle.net/20.500.11853/174321,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Όποιος προβατεί, μυρίζει κι΄όποιος κάθεται βρωμά",Επτάνησος,http://hdl.handle.net/20.500.11853/266845,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Τα μουντά, κι ά βρωμεύουν δε φαίνεται!",Επτάνησος,http://hdl.handle.net/20.500.11853/282217,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Α δεν τονε ξεσαμαρώσης το γάϊδαρο δε φαίνουται η πληγαίς του,Επτάνησος,http://hdl.handle.net/20.500.11853/254942,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Θάχη ο βασιλιάς και τη δωδεκάδα του,Επτάνησος,http://hdl.handle.net/20.500.11853/174251,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Κάθε άνθρωπος με το ζουμί του βράζει,Επτάνησος,http://hdl.handle.net/20.500.11853/148254,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Όπ΄ έχει πρόβατα έχει τα και όποιος τα βόσκει, τρώγει τα",Επτάνησος,http://hdl.handle.net/20.500.11853/163574,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Λίγα ναν και μετρημένα,Επτάνησος,http://hdl.handle.net/20.500.11853/289717,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Λαιμαργία του είν' τ' ανθρώπου και που τρώει κ' που πιστεύει,Επτάνησος,http://hdl.handle.net/20.500.11853/207121,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Που δε μιλά δεν είν' βουβός (δεν είν' κουφός), το κάνη για ν' ακούση",Επτάνησος,http://hdl.handle.net/20.500.11853/289871,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ο καπνός ψηλά πάει,Επτάνησος,http://hdl.handle.net/20.500.11853/270202,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Όπος είν΄ εδώ, είν κι ολούθε",Επτάνησος,http://hdl.handle.net/20.500.11853/289659,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τα ξένα χέρια κοσκινούν, μα πίττα δε σου πλάθουν",Επτάνησος,http://hdl.handle.net/20.500.11853/207332,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τι να μείνω από το λίγο, και απ΄ το τίποτε σαν πόσο",Επτάνησος,http://hdl.handle.net/20.500.11853/289675,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Έκαμε κι' η γραία αλώνι για ν΄ αρχίση να μαλώνη,Επτάνησος,http://hdl.handle.net/20.500.11853/269588,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Τι να πη κι' ο διάκος σαν το σχοράη ο πίσκοπος!,Επτάνησος,http://hdl.handle.net/20.500.11853/275855,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τ' άσπρα μιλούν, τ' άσπρα γελούν και τ' άσπρα ξαναισιώνουν",Επτάνησος,http://hdl.handle.net/20.500.11853/145376,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Α γυρεύης να σου δώσουν αφσ' τους παινεμιαίς (τους παίνεσαις) στην πάντα,Επτάνησος,http://hdl.handle.net/20.500.11853/255045,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Άλλος δεν είν που να φχαριστειέται και στο τίποτε, οξ' απ' τον περήφανο",Επτάνησος,http://hdl.handle.net/20.500.11853/254970,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Α δεν' είχ' ετσώπενε. Έχει και μιλά και ξέρει,Επτάνησος,http://hdl.handle.net/20.500.11853/175018,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Αν φύγης απο το Θεό που θα βρής καταφύγειο,Επτάνησος,http://hdl.handle.net/20.500.11853/174377,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Το αίμα νερό δεν γένεται κι αν γένη δεν θολώνει,Επτάνησος,http://hdl.handle.net/20.500.11853/148374,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Ο ακαμάτης είν' και μάντης,Επτάνησος,http://hdl.handle.net/20.500.11853/146278,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ὀμοιος με το Θεό είν' αδύνατο νάνται άλλος,Επτάνησος,http://hdl.handle.net/20.500.11853/175003,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Όλα τα δάκτυλα δεν είναι όμοια,Επτάνησος,http://hdl.handle.net/20.500.11853/163559,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Ν' ακούω και να μη μιλώ, έτσι ζουρλένετ' ο άνθρωπος",Επτάνησος,http://hdl.handle.net/20.500.11853/255109,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Οπίσω Γαβριλόπουλε, και τα προικιά είναι λίγα",Επτάνησος,http://hdl.handle.net/20.500.11853/254490,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Δυό χειμωνικά εις μίαν αμασχάλη δεν στέκουν,Επτάνησος,http://hdl.handle.net/20.500.11853/163420,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Λίγο έχεις; πόρεψε και με το λίγο,Επτάνησος,http://hdl.handle.net/20.500.11853/289723,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Τα μας λείπουν πιθυμούμε!,Επτάνησος,http://hdl.handle.net/20.500.11853/173646,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Τα λόγια είν' αγέρας κ' τα μακαρόνια χόρτασι!,Επτάνησος,http://hdl.handle.net/20.500.11853/207305,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ο κουμπάρος με το μέλι!,Επτάνησος,http://hdl.handle.net/20.500.11853/272283,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Οπού τον καλέσουν πάει!,Επτάνησος,http://hdl.handle.net/20.500.11853/207943,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ξεπουλήθηκαν τ΄ απίδια κι΄ έχουν πράση τ΄ αγραπίδια,Επτάνησος,http://hdl.handle.net/20.500.11853/288727,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Με τ' αρνιά κουρεύεσαι με τα κατζίκια παίζεις,Επτάνησος,http://hdl.handle.net/20.500.11853/271330,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Κάνει ο μπόγιας που κρεμάει τον πλερώνουν κάλλια,Επτάνησος,http://hdl.handle.net/20.500.11853/207384,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Άσπρα και τιμή προγόνων!,Επτάνησος,http://hdl.handle.net/20.500.11853/146582,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ο καπνός του μαγειρειού και τση γυναικός του η γλώσσα, τονε κάνουνε το νοικοκύρη, και φέυγη από το σπίτι του",Επτάνησος,http://hdl.handle.net/20.500.11853/174986,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Άλλος τόσος θα ην ο χθρός σου, και ο μισός θα να 'σαι άλλος σου",Επτάνησος,http://hdl.handle.net/20.500.11853/174203,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τα παράγγειλες, καλά κακά, δικά σου είναι",Επτάνησος,http://hdl.handle.net/20.500.11853/254849,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Σαν τον Ιούδ' αχάριστος,Επτάνησος,http://hdl.handle.net/20.500.11853/175251,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Να μην φάη κανείς βαστά, μα σκάει να μη μιλήση",Επτάνησος,http://hdl.handle.net/20.500.11853/207672,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Θηλυκά, ξενογεννά",Επτάνησος,http://hdl.handle.net/20.500.11853/174329,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Τιμή και πείνα επιάστηκαν; η πείνα θα νικήση!,Επτάνησος,http://hdl.handle.net/20.500.11853/254926,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Δεν την αλλάζει, ο οβριός την πίστη του",Επτάνησος,http://hdl.handle.net/20.500.11853/175167,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Α δε γνέση ο κώλος, δε γιομίζουνε τ' αδράχτια",Επτάνησος,http://hdl.handle.net/20.500.11853/274020,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Και τρέχοντας αγαναχτείς και αγάλι' αη πως δε φτάνεις.... κόβεσαι,Επτάνησος,http://hdl.handle.net/20.500.11853/145880,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Λόγια του αέρος!,Επτάνησος,http://hdl.handle.net/20.500.11853/207576,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Όποιος έχει κουτάλι δεν καίει το χέρι του,Επτάνησος,http://hdl.handle.net/20.500.11853/163573,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Τρία σακκιά αμπελόφυλα τρία τσαμπιά σταφύλια,Επτάνησος,http://hdl.handle.net/20.500.11853/254691,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ιδές να μη σκοντάψης στο κατόφλι!,Επτάνησος,http://hdl.handle.net/20.500.11853/207479,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Άστράπτει! Να βροντήση θέλει,Επτάνησος,http://hdl.handle.net/20.500.11853/148409,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Όποιος γυρεύει βρίσκει,Επτάνησος,http://hdl.handle.net/20.500.11853/175058,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ναν τον πιάσω οχ το λαιμό κι' ας/(να) πάμε αντάμα στο βυθό,Επτάνησος,http://hdl.handle.net/20.500.11853/275821,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Να μετράς, κι απέ να γράφης",Επτάνησος,http://hdl.handle.net/20.500.11853/282279,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ποιος βάζει το δάκτυλο στο μέλι και δεν το γλύφει,Εύβοια>Κύμη,http://hdl.handle.net/20.500.11853/232604,"Καλύβη, Καλή Μ.",Εύβοια,38.49417235,23.91108439913793
Σα ματαγενου νύφφη ξέρου πως καμαρώνου,Εύβοια>Κύμη,http://hdl.handle.net/20.500.11853/280078,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793
Έκαμε μια τρούπα μέσα 'ς το νερό,Εύβοια>Κύμη,http://hdl.handle.net/20.500.11853/286419,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793
Και μικρός ο γάμος τούμπαν και μεγάλος καραμούτζες,Εύβοια>Αγία Άννα,http://hdl.handle.net/20.500.11853/145001,"Ιωαννίδου, Μ.",Εύβοια,38.49417235,23.91108439913793
Λεπτά 'ς τού πουγγί κί ψάρια όσα θέλ'ς 'ς τού βνί,Εύβοια>Αγία Άννα,http://hdl.handle.net/20.500.11853/276685,"Δημητρίου, Ιωάννης",Εύβοια,38.49417235,23.91108439913793
"Με τουν ήλιου τα βάνουμι, μι τουν ήλιου τα βγάνουμι τι έχνι τα έρμα κι ψουφάνε",Εύβοια>Αγία Άννα,http://hdl.handle.net/20.500.11853/165639,"Δημητρίου, Ιωάννης",Εύβοια,38.49417235,23.91108439913793
Ο Απρίλης πρίσσει πρόβατα τσαί Μάης τα γελάδια τσ' ο Θεριστής παλιόβοδια τσ' Αύγουστος παληκάρια,Εύβοια,http://hdl.handle.net/20.500.11853/158648,"Τσαντίλης, Χαρ.",Εύβοια,38.49417235,23.91108439913793
Δάσκαλε που δίδασκες και νόμο δεν εκράτης,Εύβοια>Κύμη,http://hdl.handle.net/20.500.11853/192268,"Καλύβη, Καλή Μ.",Εύβοια,38.49417235,23.91108439913793
Το κρομμύδι το παχύ κάνει τ' άντερο παχύ και το σκόρδο την ημέρα δώνει της καρδιάς αέρα,Εύβοια>Κάρυστος,http://hdl.handle.net/20.500.11853/273693,"Παπαχατζής, Ευάγγελος",Εύβοια,38.49417235,23.91108439913793
"Μαύρη κόττα στην αυλή, άσπρη τσυρά στην πόρτα. Άσπρη κόττα στην αυλή μαύρη τσυρά στην πόρτα",Εύβοια>Κονίστρα,http://hdl.handle.net/20.500.11853/280441,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793
Παγαίνει κατέ πάνω κόρδα κόρδα,Εύβοια>Κύμη>Οξύλιθος,http://hdl.handle.net/20.500.11853/202088,"Τριανταφύλλου, Γ.",Εύβοια,38.49417235,23.91108439913793
Το κουτσί με το κουτσί ται τα σκόρδα πα τσαι τσεί,Εύβοια,http://hdl.handle.net/20.500.11853/272177,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793
Παντρειά και το τσουκάλι θέλ' αναγκαση μεγάλη,Εύβοια>Κάρυστος,http://hdl.handle.net/20.500.11853/255690,"Παπαχατζής, Ευάγγελος",Εύβοια,38.49417235,23.91108439913793
Γένιτι του γουρούν' κρασουδέρματου!,Εύβοια>Στρόπωνες,http://hdl.handle.net/20.500.11853/164415,"Ντεγιάννης, Γ.",Εύβοια,38.49417235,23.91108439913793
Το φτωχό και το ψωριάτη ξένες έννοιες τον γεράζουν,Εύβοια>Κάρυστος,http://hdl.handle.net/20.500.11853/205076,"Παπαχατζής, Ευάγγελος",Εύβοια,38.49417235,23.91108439913793
"Μάρτης παλουκοκάφτης, Απρίλης τιναχτοκαλαθίτης",Εύβοια,http://hdl.handle.net/20.500.11853/278667,"Κυριαζόπουλος, Σπυρίδων Δ.",Εύβοια,38.49417235,23.91108439913793
Σκάσανι τα πιδιά τ' μυλωνά για νιρό,Εύβοια>Αγία Άννα,http://hdl.handle.net/20.500.11853/283598,"Δημητρίου, Ιωάννης",Εύβοια,38.49417235,23.91108439913793
Μακρυά κι αγαπημένοι παρά κοντά και χωρισμένοι,Εύβοια,http://hdl.handle.net/20.500.11853/211867,"Κυριαζόπουλος, Σπυρίδων Δ.",Εύβοια,38.49417235,23.91108439913793
"Η αλιπού εκατό χρονού, τ' αλιπόπουλλο εκατό δέκα",Εύβοια>Κύμη,http://hdl.handle.net/20.500.11853/140757,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793
Τσ' η κοσσινού τον άντρα της με τους πραματευτάδες,Εύβοια>Κονίστρα,http://hdl.handle.net/20.500.11853/255728,"Φάβης, Β.",Εύβοια,38.49417235,23.91108439913793
Σαν γεράση ο διάβολος γίνεται δεσπότης,Εύβοια,http://hdl.handle.net/20.500.11853/179119,"Κυριαζόπουλος, Σπυρίδων Δ.",Εύβοια,38.49417235,23.91108439913793
Με άνθρωπο κάθησε και νηστικός σηκώσου,Εύβοια>Κύμη,http://hdl.handle.net/20.500.11853/140764,"Αλεξανδρής, Απόστολος",Εύβοια,38.49417235,23.91108439913793
