text,place,uri,collector,area,lat,lon
Να γυρίζει τ' άσπρα κι ούλα αρτένονται,Επτάνησος,http://hdl.handle.net/20.500.11853/146093,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Λαός νερό κ' εκειό κουρκουτιασμένο,Επτάνησος,http://hdl.handle.net/20.500.11853/275832,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Αν ελλείπαν οι φτωχοί, ετέλειοναν κ' οι πλούσοι",Επτάνησος,http://hdl.handle.net/20.500.11853/255035,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Όποιος μικρός παντρεύεται, κάνει παιδιά και αδέρφια",Επτάνησος,http://hdl.handle.net/20.500.11853/255328,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Όψιμος υιος με κύρη δεν θερίζει,Επτάνησος,http://hdl.handle.net/20.500.11853/290929,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Καί ολπίζω, καί απολπίζομαι, κουβέντα είν δυό λογιώνε",Επτάνησος,http://hdl.handle.net/20.500.11853/174385,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Να σε ιδώ το Μάϊ με κάππα, και το θεριστή με γούνα",Επτάνησος,http://hdl.handle.net/20.500.11853/207698,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ο νους του ανθρώπου τα γεννάη ούλα,Επτάνησος,http://hdl.handle.net/20.500.11853/286693,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τρεις Κεριώτες, δυο κουβέντες",Επτάνησος,http://hdl.handle.net/20.500.11853/271338,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Όσο σγαρλά η κόττα την κοπριά τόσο πολύ βρωμίζει,Επτάνησος,http://hdl.handle.net/20.500.11853/254519,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Που να πάς για να βρής άκρη,Επτάνησος,http://hdl.handle.net/20.500.11853/146764,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Άλλος δαγκά κι' άλλος μασσά κι' άλλος τα καταπίνει,Επτάνησος,http://hdl.handle.net/20.500.11853/145084,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Και τα καταγιόνται και τα Δερνουν τα παιδιά τους οι γοννείς μ' άλλος ναν τους τα κατηφρονέση δεν το υποφέρνουν,Επτάνησος,http://hdl.handle.net/20.500.11853/255013,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ο κόσμος ειν ένα δενδρί, κ' εμείς είμαστ' ο ανθός του, κι ο χάρος ειν ο τρυγητής που κοβι τον καρπό του",Επτάνησος,http://hdl.handle.net/20.500.11853/272277,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Αναμερισμένος, κατηφωρονεμένος",Επτάνησος,http://hdl.handle.net/20.500.11853/145781,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τι Θεό λατρεύει, δεν ιξέρει",Επτάνησος,http://hdl.handle.net/20.500.11853/174090,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Μαλάζει τα (τα τρώει) κ' τα σκένεται και πάλι τα ρεμπεύεται,Επτάνησος,http://hdl.handle.net/20.500.11853/254761,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ναν τα μάθης ναν τα δείχτης κι' αλλουνούνε, όχι ναν τα ξέρης μοναχός σου!",Επτάνησος,http://hdl.handle.net/20.500.11853/174661,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Όξου, λένε του σκυλιώνε!...και η γατοσουλιώνε τούτου!",Επτάνησος,http://hdl.handle.net/20.500.11853/175044,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Αν ο αφέντης αποφάσισε να σε κρεμάση, δε γλυτώνεις, οξού κι αν προφτάσης, ναν τον πνίξης",Επτάνησος,http://hdl.handle.net/20.500.11853/145949,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Να' κλαιγες τη μοίρα σου!,Επτάνησος,http://hdl.handle.net/20.500.11853/282278,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ο Θεός κατά το νόμο λέει (να κάνομαι),Επτάνησος,http://hdl.handle.net/20.500.11853/286675,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ο μπερδέσης φκιάνει λόγια, και με δαύτα κομπολόγια",Επτάνησος,http://hdl.handle.net/20.500.11853/255247,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Άσπρη κόττα στην αυλή σου και γεννήση μη γεννήση,Επτάνησος,http://hdl.handle.net/20.500.11853/148406,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Όποιος πάει κι Όποιος μείνει!,Επτάνησος,http://hdl.handle.net/20.500.11853/207927,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ο Γηώργος και τ' αρχίδια του, δυό ζευγάρια ούλοι τους!",Επτάνησος,http://hdl.handle.net/20.500.11853/146388,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Πόσοι και πόσες νηστικοί, και κλαίνε τσου χορτάτους!",Επτάνησος,http://hdl.handle.net/20.500.11853/286713,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ο καθένας μοναχός του θα να βρή το γιατρικό του,Επτάνησος,http://hdl.handle.net/20.500.11853/174977,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τα λες να μην ξελές, κι' ότι άλλο θέλεις πες (λέγε)",Επτάνησος,http://hdl.handle.net/20.500.11853/275849,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ο γαμπρός στη θάλασσα, και τα πουκάμισ' άρραφτα!",Επτάνησος,http://hdl.handle.net/20.500.11853/174858,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ξερό ψωμί του νηστικού, του φαίνεται σφογγάτο",Επτάνησος,http://hdl.handle.net/20.500.11853/286671,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ποτέ σου μην του πης του αρχόντου, αφέντη με πεινάη",Επτάνησος,http://hdl.handle.net/20.500.11853/145149,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ζώντας του όποιος δίνει πράγμα θέλει τρεις με την κοπάνα,Επτάνησος,http://hdl.handle.net/20.500.11853/163446,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Παρά η μάμα μου, κάλιο η μάνα μου",Επτάνησος,http://hdl.handle.net/20.500.11853/201656,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Όθε γύρω σκόνταμα, και όπου πατήσω λάκκος",Επτάνησος,http://hdl.handle.net/20.500.11853/255190,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Αλλού με τρίβεις Μάρω μου, και αλλού με σφάζει ο πόνος",Επτάνησος,http://hdl.handle.net/20.500.11853/145676,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Γενέρης και καψένεις κάπως θώθις μάννεσαι,Επτάνησος,http://hdl.handle.net/20.500.11853/173617,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Α' δεν περσέψη το κακό, δεν πάνει",Επτάνησος,http://hdl.handle.net/20.500.11853/268805,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ο ακαμάτης είναι χειρότερος από τον κλέφτη,Επτάνησος,http://hdl.handle.net/20.500.11853/146279,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ξέρει ο Θεός τι χρειάζεται και στέλνει,Επτάνησος,http://hdl.handle.net/20.500.11853/174960,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ο άνδρας μου να είναι καλά, κι' άλλο κακό μην πάθουν",Επτάνησος,http://hdl.handle.net/20.500.11853/146296,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τα επαραγανώσαμε, και δεν περνούν για μαύρα",Επτάνησος,http://hdl.handle.net/20.500.11853/254814,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ο Μανώλης κ΄η Μαρία ο παππάς κι΄η παππαδιά εξ αυγά τρία καθένας,Επτάνησος,http://hdl.handle.net/20.500.11853/255246,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ας όγε ο γαμπρός κ' εμούσκλωνε η νύφη,Επτάνησος,http://hdl.handle.net/20.500.11853/174642,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Να σου πη ο παππάς στ' αυτί κι' ο διάκος στο κεφάλι!,Επτάνησος,http://hdl.handle.net/20.500.11853/275893,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Τα 'χαν τα μαλλιά τ' απόχτησαν οι κότσοι,Επτάνησος,http://hdl.handle.net/20.500.11853/207347,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Και το όχι που να σ' πή ο αφέντης πρόφασες που βρίση,Επτάνησος,http://hdl.handle.net/20.500.11853/145874,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ο γάιδαρος κουβαλεί το στάρι, και του δίνουνε και τρώει τ' άχτρα",Επτάνησος,http://hdl.handle.net/20.500.11853/146372,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Λέει και μαρτυρά η γλώσσα τα δε βάνεις με το νού σου,Επτάνησος,http://hdl.handle.net/20.500.11853/174467,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Λάγος που αργεί μαλί μαζώνει,Επτάνησος,http://hdl.handle.net/20.500.11853/145194,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Άλλο είν' ο στραβός κι άλλο είναι που δε βλέπει,Επτάνησος,http://hdl.handle.net/20.500.11853/145643,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Α δεν κάτσ' η πέτρα δε μαλιάζει,Επτάνησος,http://hdl.handle.net/20.500.11853/254665,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Νοικιασμένο, ρημασμένο σπίτι!",Επτάνησος,http://hdl.handle.net/20.500.11853/286644,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Και του βασιλιά τη γνώμη, γνώμη θαν την πεις κ' εκείνη",Επτάνησος,http://hdl.handle.net/20.500.11853/145967,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Πουλεί όποιος μιλά, κ' εκειός που ακού αγοράζει",Επτάνησος,http://hdl.handle.net/20.500.11853/255492,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ομπρός ποδιάσου εκόντηνε καί πίσω κακραίνει,Επτάνησος,http://hdl.handle.net/20.500.11853/175008,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Τα ξεφτυλίδια τσ' η άχαρη ποτέ της δεν τα δίπλωσε,Επτάνησος,http://hdl.handle.net/20.500.11853/145345,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Όποιος μπροστά πλερώνει, στερνα (αργά) το μετανοιώνει",Επτάνησος,http://hdl.handle.net/20.500.11853/255330,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Τ' άρματα σου και εις του κάπου,Επτάνησος,http://hdl.handle.net/20.500.11853/148364,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Λάδι θέλουν τα κουκιά κι όσο βάλλης θέλουν κι α' τόσο πα',Επτάνησος,http://hdl.handle.net/20.500.11853/272235,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Να ρωτήσης τον παππά να σ' πη τ' είν' ο δεσπότης,Επτάνησος,http://hdl.handle.net/20.500.11853/255150,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Να ήτονε όλες οι πίκρες σαν του αντρός μου ο θάνατος,Επτάνησος,http://hdl.handle.net/20.500.11853/201603,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Τι μισά, τι λείπουμε",Επτάνησος,http://hdl.handle.net/20.500.11853/282238,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τίμιος και παλικάρι, και χαρά στην που τον πάρη",Επτάνησος,http://hdl.handle.net/20.500.11853/254927,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Τί σού λείπει κατσηδιάρη; μαργαριταρένια σκούφια,Επτάνησος,http://hdl.handle.net/20.500.11853/276867,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Λέει και κομπάζεται ά λέη αλήθεια μάντηζε,Επτάνησος,http://hdl.handle.net/20.500.11853/145962,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Μάρτης ο πενταλείδινος και πάλι αποβλεπάρης,Επτάνησος,http://hdl.handle.net/20.500.11853/278153,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Λέει να κάμη και να ράνη μα τα λέει και τα ξεχάνει,Επτάνησος,http://hdl.handle.net/20.500.11853/270198,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Να 'χε πάρης άχερα, παρά πουν για πέταμα",Επτάνησος,http://hdl.handle.net/20.500.11853/146205,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ποταμέ μου να μη σ' έξερα,Επτάνησος,http://hdl.handle.net/20.500.11853/255468,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Όπως ξέρει, έτσι θάν τα καθαρίση τα μαρούλια ο γάϊδαρος",Επτάνησος,http://hdl.handle.net/20.500.11853/289849,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Πολλοί κι ούλ' ανωφέλετοι, να μην ήταν κανένας",Επτάνησος,http://hdl.handle.net/20.500.11853/255440,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ανύπαντρος βασιλικός όπου κι αν πάη μυρίζει, και παντρεμένος γάϊδαρος, όπου και αν πάη γκαρίζει",Επτάνησος,http://hdl.handle.net/20.500.11853/145978,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Νερομένο το κρασί! Κάλλιο νερό μονάτο,Επτάνησος,http://hdl.handle.net/20.500.11853/274032,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Θέλει ξούρισμα ο δεσπότης, που δεν ξέρει να ξουρίζη. Θα ξέρη να ξουρίζη ο δεσπότης για ν' αξίζη",Επτάνησος,http://hdl.handle.net/20.500.11853/174270,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τα πουλεί, σαν και τα κληρονόμησε",Επτάνησος,http://hdl.handle.net/20.500.11853/254881,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ασ΄ φαμ΄ απόψε τιώχουμε, κι έχει ο θεός για τ΄ αύριο",Επτάνησος,http://hdl.handle.net/20.500.11853/146615,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Α θ' α διαβής, σουρίζοντας",Επτάνησος,http://hdl.handle.net/20.500.11853/174137,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Τι άλλο είν' η ζήλια παρά φτινός!,Επτάνησος,http://hdl.handle.net/20.500.11853/174084,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Αλλουνού παππά βαγγέλειο,Επτάνησος,http://hdl.handle.net/20.500.11853/145683,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Λογάριαζε την κάθε αυγή για ύστερη σου μέρα,Επτάνησος,http://hdl.handle.net/20.500.11853/174517,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Αδελφός τον αδελφό τονε σφάζει, μα δεν τονε προδίνει",Επτάνησος,http://hdl.handle.net/20.500.11853/146127,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Μοιραστικό ψωμί αναπαΐμένα μάγουλα,Επτάνησος,http://hdl.handle.net/20.500.11853/282635,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Του κλέπτη και του δυναστή καθ' ένας του χρωστάει,Επτάνησος,http://hdl.handle.net/20.500.11853/201694,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Εμπρός στα κάλλη πόνος δεν είναι,Επτάνησος,http://hdl.handle.net/20.500.11853/268258,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Που με κουτσόνε περπατεί, μαθαίνει και κουτσαίνει!",Επτάνησος,http://hdl.handle.net/20.500.11853/255494,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Να 'θε μη γεννηθώ, κι' ας ήθε διακονεύω",Επτάνησος,http://hdl.handle.net/20.500.11853/174618,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Να διορίζης σπήτι σου!,Επτάνησος,http://hdl.handle.net/20.500.11853/174597,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Αν κάμης και καλό παιδί, το πράγμα τι το θέλεις; Κι' αν κάμης και κακό παιδί, το πράγμα τι το θέλεις",Επτάνησος,http://hdl.handle.net/20.500.11853/254567,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Μουρή κιτρινιασμένη, καρδιά διεστραμμένη",Επτάνησος,http://hdl.handle.net/20.500.11853/281202,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Άρχοντας και διάολος, αδέλφια διδιμάρια .... μιανής κοιλιάς γεννήματα",Επτάνησος,http://hdl.handle.net/20.500.11853/146404,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Α' δεν πεθάνη ο άνθρωπος, αναπαψι δε βρίσκει",Επτάνησος,http://hdl.handle.net/20.500.11853/254806,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Και τ' αυτιά του ναν του κόψης του γαιδάρου, γάιδαρος κουτσάυτης μένει",Επτάνησος,http://hdl.handle.net/20.500.11853/145866,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τα 'χαν τα μαλλιά που τα 'χαν, α η κατσήδαις τ' αποχτήσαν",Επτάνησος,http://hdl.handle.net/20.500.11853/207346,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ξοδιάζοντας, θα μπάζης",Επτάνησος,http://hdl.handle.net/20.500.11853/289805,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Τ' αφύσκο, παντ΄αφύσκο είναι",Επτάνησος,http://hdl.handle.net/20.500.11853/145391,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Α δε ητοίμασας, θα πη: μασκαρά που εσώριαζες!",Επτάνησος,http://hdl.handle.net/20.500.11853/174529,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ο Άδης ο ανεχόρταγος,Επτάνησος,http://hdl.handle.net/20.500.11853/146269,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Κάλλιον ξηρόν ψωμί με ειρήνην, παρά πλούσιον με ασυμφωνίαν",Επτάνησος,http://hdl.handle.net/20.500.11853/163506,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Από κάτου απ' άλλους, πάντα κακά βρίσκεσαι",Επτάνησος,http://hdl.handle.net/20.500.11853/207618,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ο αδελφός, αδελφό, πολεμ'αν' τονε γελάση",Επτάνησος,http://hdl.handle.net/20.500.11853/146268,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Όπως σου λάχ΄ η γυναίκα,Επτάνησος,http://hdl.handle.net/20.500.11853/175182,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Αλλού ο παππάς κι' αλλού τα ράσσα του,Επτάνησος,http://hdl.handle.net/20.500.11853/145677,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ξέρει ο γάτος και σγαντζόνεται,Επτάνησος,http://hdl.handle.net/20.500.11853/289762,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Λίγο γύρευε, να πέρνης απ' ολούθενε",Επτάνησος,http://hdl.handle.net/20.500.11853/289721,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Άγγιαξε το μαχαίρι στο κόκκαλο,Επτάνησος,http://hdl.handle.net/20.500.11853/201525,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Ο καφές θα ναν καυτός καλός κ' κατακαθισμένος,Επτάνησος,http://hdl.handle.net/20.500.11853/207832,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Και ταμπούρλα θές, κυρά μου; Να και την ανιάκαρά μου",Επτάνησος,http://hdl.handle.net/20.500.11853/163499,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Οπ' έχει έγνοια έχει την, κι η γειτονιά κοιμάται",Επτάνησος,http://hdl.handle.net/20.500.11853/163576,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Α' σμίξω σ' αγκόνας με τη μήτη, κάν' η πεθερά και η νύφη",Επτάνησος,http://hdl.handle.net/20.500.11853/254659,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Αν αρρωστήση ο δούλος σου, πατός κουτσοχεριάζεται!",Επτάνησος,http://hdl.handle.net/20.500.11853/174375,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ξένος νύχτα και να βρέχη, πως του λες να πάη καλιά του",Επτάνησος,http://hdl.handle.net/20.500.11853/207780,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Άφισε το γάμο του,να πάη καλιούρτα",Επτάνησος,http://hdl.handle.net/20.500.11853/146661,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Άλλω είν' τ' άλλω, κι' άλλο μιά παρασκευή το γάλα!",Επτάνησος,http://hdl.handle.net/20.500.11853/145600,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Α δεν τα 'θελε, δεν τα 'ξυε!",Επτάνησος,http://hdl.handle.net/20.500.11853/173866,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Οσούθε και αν έρτη το καλό καλώς το,Επτάνησος,http://hdl.handle.net/20.500.11853/268881,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Λάμπουν κ' η κωλοφωτιαίς μα κειας δεν είν' αστέρια,Επτάνησος,http://hdl.handle.net/20.500.11853/254700,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Ο κόσμος συντελεύεται κι' η γρία ξεροσφουγγίζεται,Επτάνησος,http://hdl.handle.net/20.500.11853/271333,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
"Αν κάνη ο νειός το γέροντα τον πέρνουν για κουτόνε, και αν κάνει ο γέροντας το νειόν τον πέρνουν για ζουρλόνε",Επτάνησος,http://hdl.handle.net/20.500.11853/174455,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Από τ' Άϊ Δημήτρην ως τ' Άϊ Νέστωρος,Επτάνησος,http://hdl.handle.net/20.500.11853/146058,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Που καλό ο κακόγλωσσος,Επτάνησος,http://hdl.handle.net/20.500.11853/268897,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Από το μέρμυγγα πετσί, και από τη μύγα ξύγγι",Επτάνησος,http://hdl.handle.net/20.500.11853/284570,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Όπως ξέρει, έτσι τα παστεύει τα μαρούλια ο γάϊδαρος",Επτάνησος,http://hdl.handle.net/20.500.11853/289850,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Θες τη γυναίκα ν' την ορίζης κότταε τη και τη βρίζης,Επτάνησος,http://hdl.handle.net/20.500.11853/207246,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Να μη σε ιδούνε τα παιδιά σου πως (να) μεθάς, να μη σ' ακούσουνε πως βλαστημάς, να μη σε καταλάβουνε πως θέλεις ν' απατήσης",Επτάνησος,http://hdl.handle.net/20.500.11853/255116,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Που χαρά, σ' αρχόντου σπήτι",Επτάνησος,http://hdl.handle.net/20.500.11853/146768,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Τα δάκρυα είναι παργοριά μα όχι γειατριά,Επτάνησος,http://hdl.handle.net/20.500.11853/173902,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ξήλωνε, μα ράφτε κηολα",Επτάνησος,http://hdl.handle.net/20.500.11853/289800,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Γλυκό είν το γάλα, έλεγε ο πάππους μου, που το έλεγε μια θειά του",Επτάνησος,http://hdl.handle.net/20.500.11853/274873,"Κολλυβά – Χατζημιχάλη, Αγγελική",Επτάνησος,38.8351105,20.7094392
Το Μάϊ ρώτα να σου πη πότε είν' που θ' αλαφρώσης,Επτάνησος,http://hdl.handle.net/20.500.11853/207397,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ο βρωμούσης, πάντα ζέχνει",Επτάνησος,http://hdl.handle.net/20.500.11853/146363,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Θέλοντας κανένας δε δαγκάει τη γλώσσα του!,Επτάνησος,http://hdl.handle.net/20.500.11853/174292,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ά δε γκρέαξη ο γκρινιάρης, κάλλια ΄χει να πεθάνη",Επτάνησος,http://hdl.handle.net/20.500.11853/174537,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
Άφσ' τα μάγια 'ς τα ξόρκια κ' επάν' το τσαπί να ζήσης,Επτάνησος,http://hdl.handle.net/20.500.11853/289634,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Λέει κ' η μάρω (αλεπου) λέει κι ο λύκος, μα να ιδής τι λέει κι ο ίσκιος (ο δοιμένας)",Επτάνησος,http://hdl.handle.net/20.500.11853/254702,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
"Ποιοί ειν που ειν αφεντάδες,και που οι δούλοι τσου, τσ' ορίζης",Επτάνησος,http://hdl.handle.net/20.500.11853/146730,"Καββαδίας, Γεώργιος",Επτάνησος,38.8351105,20.7094392
