text,place,uri,collector,area,lat,lon
Ο Θεός σχάθηκε μένα και γω κείνονα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245930,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Απ' τη γλώσσα να σε δω να κρέμεσαι, δε θα σε πιστεύσω",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210402,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Ο άβρακος έβαλε βρακί και ξιπάστηκε,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189541,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Ποιός κλέβει και μαρτυράει;,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210284,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Θα βάλω τη σκούπα πίσ' απ' την πόρτα να κλαίγη,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210274,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Χίλιες ξυλιές σε ξένη ράχη, τίποτε",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210365,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Ψωμί θέλ΄ς; Ψωμί θα σε δώσ' ο Θεός,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189868,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Ο Μανώλης με τα λόγια κάνει ανώγια και κατώγια,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210331,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Μια φορά γελιέτ' η αλεπού,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189354,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Τα σκόρδα όσο αριά είναι (φυτεμένα), τόσο χοντρά γίνουνται",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189445,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Η μάννα χρυσό πάπλωμα και τα σκεπάζει όλα, κ' η πεθερά ξέσκεπο καλάθι",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210346,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Συμπεθέριασες με καμηλάρη; Κάνε την πόρτα σου μεγάλη,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210247,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Όποιος έχει μέρες δεν τις χάνει, κι όποιος δεν έχει, του κάκου τις γυρεύει",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189894,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Κάλλιο να ξέρ'ς, παρά νάχ'ς",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230863,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Όπως βρείς, ν΄αρμενίζης τον καιρό",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230437,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Και τα ρούχα του γελούν,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189598,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Τι είχες, Γιάννη; τ΄ είχα πάντα",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189838,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Γάιδαρος,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189559,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Ένα καιρό κι΄ένα ζαμάνι πάντρευαν τον Καραμάνη, μεσ΄στο τρύπιο το καζάνι",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230417,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Βγάζ' ο κλέφτης τη φωνή, για να φοβηθή ο νοικοκύρης",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210272,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Η κάργα δεν κάθεται στου βουβαλιού τη ράχη, για να ψειρίση, μα για να γεμίση την κοιλιά της",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210291,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Άσχημος βιός, καλή πούληση",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189512,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Γυρίστε πέτρα αναποδα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245841,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Δεν έχω ήπατα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189854,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Ώς που να στεγνώσει το τουλπάνι, τ' αντρόγυνο μονοίαζει",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189426,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Τέτοια βάσανα έχ' η ρόκκα, ως που να γεμίσ' τ' αδράχτι",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230939,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Έβαλε κ' η κοσκινού τον άντρα της, με τους πραματευτάδες",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245888,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Γυρεύει τον ουρανό με τ΄ άστρα,Ανατολική Θράκη>Σηλυβρία,http://hdl.handle.net/20.500.11853/181488,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Για σιδερένιος, για μαλαματένιος",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245918,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Απάν΄στα καρφιά κάθεται,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230405,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Η μάννα της κι η μάννα μου, σ' ένα ηλιακό άπλωναν τα ρούχα τους",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210345,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Κεχαγιά δε σ' έχω,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210296,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Όταν βρη κανείς τ' αμάξι, κουράζονται τα πόδια",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189384,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Σάν τ' αλογού την ουρά,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189378,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Σα μαδημένη κότα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230668,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Άρρατα θέματα, κουκκιά μαγειρεμένα",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189459,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Μάρτς Μάης,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230694,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Οι γυναίκες δεν κρατούνε μυστικό, γιατί έχνε καρύδι στο λαιμό",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189712,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Παραμύθι μυθικό, του παπά τ΄αρχοντικό",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245802,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Με τ΄ αχείλι πόχω, σε φιλώ",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189833,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Όλ' οι μήνιδοι να μπουμπουνιόνε μόν' ο Μεγάλος όχι,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189662,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Ανάποδος χρόνος, δέκα τρείς μήνες",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189407,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Της γούνας μου μανίκι,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189694,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Η νύχτα γεννά επίσκοπο κι' η αυγή μητροπολίτη,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230833,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Γω τόσα τον σκύλο μου κι ο σκύλος την ουρά του,Ανατολική Θράκη>Σηλυβρία,http://hdl.handle.net/20.500.11853/252221,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Ένα κορίτσι ξέκοψες, μιά εκκλησία γκρέμισες",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230560,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Πατέρα, η καμήλα ένα παρά. Άφισ' την, παιδί μ', να φύγη. Αϊ, μπαμπά, μια καμήλα χίλιοι παράδες. Φώναξ' την, παιδί μ', νάλθ', πάρε την",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210246,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Κυριακής λάμψιμο βδομάδας κλάψιμο,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230608,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Άλλο 'ναι στ' αντρού τα χέρια κ' άλλο στου γιού,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189411,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Γυρίζει σαν τον σβούρο,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189719,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Τον Αράπη κι αν λευκάνεις, άδικα τον κόπο χάνεις",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189448,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Απ' τα κουκιά ως τα κεράσια,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189435,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Ξανθή τρίχα είδες, φεύγα",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230839,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Κύτταξέ με μ' ένα μάτι, θα σε κυττάξω με δυό",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230605,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Πλέχει πάνω πο το λάδι,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230615,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Άλλα λογαριάζεις κι' άλλα σ' έρχουνται,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189359,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Του Γιάννη τα λιλιά τα θέλουμε, τον Γιάννη δεν τον θέλουμε",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189648,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Πουλιά να πιάνης με το στόμα, πάλε δε θα τον ευχαριστήσηγς",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210398,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Στην αναβροχιά καλό 'ναι το χαλάζι,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210233,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Ο πεινασμένος βλέπει ψωμιά και ο διψασμένος βρύσες,Ανατολική Θράκη>Σηλυβρία,http://hdl.handle.net/20.500.11853/252228,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Οπόχει δυό νά χαίρεται, τρία νά καμαρώνη, κι' οπόχει ένα μοναχό (παιδί) νά κλαίγ' , νά μή μερώνη",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189806,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Άλλαξε η χήνα κ' έβαλε πάλε εκείνα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189374,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Και σαμουρόγουνα να είναι, δεν το δέχεται",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189724,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Εγγυητής και καλοπληρωτής,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189797,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Άλλαι μέν βουλαί ανιρώπων, άλλα δε θεός κελεύει",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/179620,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Ό,τι περιγελάς, το νίβεσαι",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245818,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Χείλια. Με τα χείλια πόχω σε φιλώ,Ανατολική Θράκη>Σηλυβρία,http://hdl.handle.net/20.500.11853/181457,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Θεός να σε φυλάγη 'πο αμαρτωλού παπά κατάρα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/212064,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Όποιος καγή στο γάλα, φυσά και το γιαούρτι",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230432,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Τραβώ τον γιακά μ',Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/179585,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Μιά μοίρα κρέας πολλές πομπές σκεπάζει,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230595,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Καιρός πανί, καιρός παιδί, καιρός τον άντρα σου βρακί",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230440,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Γλώσσα παππούτσι,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189615,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Τον πήρε στο λαιμό του,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/276265,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Με το νού και με τη γνώση, ηύραν το Θεό καμπόσοι",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189690,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Η γυναίκα εφτά φορές τη μέρα, αλλάζει θωριά",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189709,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Έπιασε μαγιά,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230670,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Αν είσαι και παπάς, με την αράδα σου θα πας.",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245799,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Γέρο σα δεν έχεις, γέρο ν' αγοράζης",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189681,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Κει που θα πης Κακογιάννης, πέσε Καλογιάννης",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210241,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Έχει κι΄ ο μέρμηγκας χολή,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189829,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Κουρσούμι στου διαβόλου το φτί,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189745,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Διώχνει τον μέρμηγκα απ' τ' άχερα κι' όχι απ' το στάρι,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230801,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Θρέψε φίδι τον χειμώνα, να σε φάη το καλοκαίρι",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189875,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Δε μυρίσθηκα το δάκτυλό μ',Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/285027,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Είναι παπαγάλος,Ανατολική Θράκη>Σηλυβρία,http://hdl.handle.net/20.500.11853/252227,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Μήλο να ρίξης, δε πέφτει κάτω",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230742,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Σα ξαναγίνω νύφη, θα ξέρω να καμαρώνω",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230854,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Τα μεταξωτά βρακιά, θέλνε κι' επιδέξια σκέλια",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189813,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Μοναχός μήτε στον παράδεισο,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230768,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Σαν κουβάρι μαζεύθηκ' η καρσία μ',Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230480,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Κουκκιά έφαγε και κουκκιά μαρτυράει,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230701,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Μον' η παπαδιά ήταν καλά και κειν' ξερνούσε αίμα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230449,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Άλλα λογαριάζ' η καμήλα κι' άλλα ο καμηλάρης,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189365,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Ακόμη δε βγήκ' απ' τ' αβγό,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189288,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Μουλαριού πείσμα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230763,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Έλα παππού, να σε δείξω τ' αμπελοχώραφά σ'",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189736,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Ο διάβολος ξέρ' πολλά,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189729,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Όπου του μέλλει να πνιγή, ποτέ του δεν πεθαίνει",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230737,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Η αγελάδα μας γέννησε,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189673,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Λείπ' η γάτα, χορεύουν τα ποντίκια",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189585,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Τη νύχτα κάνει μέρα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189895,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Κανείς προφήτης στην πατρίδα του,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/252192,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Δεν τόχω που γερνώ, μόν' τόχω που μαθαίνω",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189678,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Σαν τα προγόνια,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245882,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Τ' Αυγούστ' οι Δρίμες στα πανιά και του Μαρτίου στα ξύλα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189478,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Στις εννιά πέρνει ο κουφός,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230590,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Με τ' αβγά μανταλωμένα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189290,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Άνοιξε τα μάτια σ' και κάνε τα δέκα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230708,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Εννιά μετράει κι' ένα κόφτει,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230746,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Εφτάψυχος σαν την γάτα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189583,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Ο παγωμένος τι θα κάνη τον κρυωμένο,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230602,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Άντρας ο καλλίτερος τσαχειλάς και μύταρος,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189412,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Σημειωμένο είδες; Φεύγε μακριά,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245922,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Πήρε τ' άπλυτά τ',Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189430,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Μεγάλη βούκα φάγε, μεγάλο λόγο μη πης",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210326,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Με τον καλύτερόν σου κάτσε, και νηστικός σήκω",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210242,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Δε δίνω ούτε μια πεντάρα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189750,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Ο Θεός αργεί , μα δεν λησμονεί",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189760,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Διές πρόσωπο, πάρε καρδιά",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245905,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Θεός να σε φυλάγη από το άδικο,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189319,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Καλλίτερα να σε ζουλούνε παρά να σε λυπούνται,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189840,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
"Όπου δεν πίπτει (ή πείθει) λόγος, πίπτει ράβδος",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245897,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Έδεσε τον γάϊδαρό του,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189737,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
Είναι ο Βενιαμίν,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/158199,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225
